gene	X101	X102	X103	X105	X106
CCL8	0	0	0.936601892	0.347043772	0.176216095
CCM2	88.9514057	96.85639015	86.88251028	110.8995145	113.0701869
CCM2L	0.098525708	0.23881926	0.06576103	0.280912972	0.147371233
CCNA1	0.389057997	0.682960012	0.846089598	2.455353147	0.650441348
CCNA2	2.813221629	2.621866852	2.584090777	2.276242282	3.4432531
CCNB1	2.107364969	1.708591736	1.707918367	2.344623594	2.950882118
CCNB1IP1	12.95599707	12.56097627	9.227683312	15.74108902	16.48117045
CCNB2	1.617919797	1.234956104	0.985066739	1.988773664	2.061650266
CCNB3	0.331746249	0.121611273	0.107665739	0.159079471	0.135939617
CCNC	29.95001635	27.40684486	24.25437882	34.92417815	39.08864318
CCND1	2.262918917	2.967560665	1.971944675	2.774506449	4.250633982
CCND2	215.1722084	172.8542079	140.0515536	184.5400623	241.0748591
CCND3	296.6241586	315.5983124	258.8672786	393.6843048	335.0935345
CCNDBP1	120.9844472	113.2814184	148.7631596	133.5372437	158.804975
CCNE1	1.697013878	0.758762718	0.786695667	1.883710846	1.728637148
CCNE2	4.198162696	3.229058375	3.019212901	2.970851675	3.859655199
CCNF	2.542268622	2.194171649	1.421801789	2.004251387	2.541590836
CCNG1	60.20303464	61.91497215	48.90645658	63.2699105	66.9341958
CCNG2	79.45373462	87.49340539	113.6806015	79.1807964	80.30618621
CCNH	45.3059604	40.09271249	24.83304053	21.48021531	22.31910591
CCNI	212.2897346	170.0955749	217.3065387	161.8197229	184.5624981
CCNI2	0.363094077	0.758925286	1.419469591	1.213303014	1.461763883
CCNJ	10.84293623	9.683449386	12.1739415	10.17114136	10.57593353
CCNJL	20.67812167	5.599401928	48.00726385	30.39061534	42.27405681
CCNK	45.957614	50.32703847	36.28265114	38.13704364	35.18960004
CCNL1	208.1874341	223.7846809	202.8038758	153.1686338	157.4721251
CCNL2	104.3559698	117.0251234	109.4516449	128.8361848	161.566143
CCNO	0	0	0	0	0
CCNT1	44.15577647	35.92849399	31.38877968	24.12763261	29.03055088
CCNT2	45.27451793	62.34848098	63.89691798	42.66259534	51.61278469
CCNY	135.7451246	120.7187497	173.381778	115.7847097	134.21816
CCNYL1	13.35275006	15.70401032	13.9697054	15.65304078	14.3425083
CCP110	9.754092661	10.8256679	11.34552449	9.487312905	10.88024106
CCPG1	9.868253925	14.02408609	17.16017578	13.48706101	10.13155481
CCR1	94.71764768	354.4590636	152.0773243	226.5386437	102.9796277
CCR10	1.307469619	0.772376369	0.438079213	1.84835115	2.032715619
CCR2	61.98324577	31.88818759	92.36878325	136.4567914	79.56497432
CCR3	33.15592716	72.90010455	50.98742183	17.78503361	23.17419917
CCR4	12.02129457	11.37723162	11.74572509	14.52628898	29.32958268
CCR5	42.19553126	60.78577472	23.40703977	42.57924114	39.08249343
CCR6	10.50217083	6.895486836	16.49051888	12.60768292	16.87125333
CCR7	32.55289708	73.37285612	34.25392078	30.1909348	43.55892914
CCR8	0.374041195	0.793930327	2.191846275	1.445809133	2.422505025
CCR9	2.926496903	0.469014446	1.537837508	2.871694016	2.275097054
CCRL2	5.79338928	12.13909902	2.325168856	3.867727294	1.825639472
CCS	30.26152705	41.19235257	31.07900221	47.57872495	55.86795975
CCSAP	61.47385032	49.82313414	55.60040484	43.97421422	53.70735823
CCSER1	0.70521302	0.601484821	0.579598628	0.950891113	0.587483078
CCSER2	44.709307	39.88550438	32.23234959	22.45382517	28.64180783
CCT2	36.18313155	34.75264246	26.88103016	31.09216716	35.69247507
CCT3	50.16842583	44.71468176	43.24301852	49.77919072	58.7684032
CCT4	44.92210136	38.96048122	37.49030303	40.92053199	48.51751559
CCT5	65.53336786	54.55107434	60.61925123	60.10500581	64.55420535
CCT6A	52.02409711	46.81924677	43.04247416	45.71215185	56.15168502
CCT6B	0.601065635	0.736047199	0.757487756	0.840210092	0.771717579
CCT7	56.98381956	51.74856579	49.34919371	62.65827019	69.55160927
CCT8	60.33873661	53.99137604	48.44618906	55.54069759	73.38366425
CCT8L2	0	0	0	0.058923907	0.060925217
CCZ1	9.741973143	9.094090786	5.462675578	13.49160823	15.54366331
CCZ1B	13.93961015	11.82704224	14.45819195	9.131696614	9.4904701
CD101	8.09430104	9.44853552	8.207711263	6.832377772	6.148649415
CD109	0.865786504	2.01654427	0.674467871	1.149102371	1.107887582
CD14	264.592845	350.8679696	267.9551781	373.0386959	235.1513643
CD151	50.95538852	45.46227743	68.49691221	77.01348522	62.27612678
CD160	40.56752657	25.54405313	25.53849473	59.3638719	24.98744934
CD163	24.09557297	13.66193651	14.33287003	31.8284159	14.688548
CD163L1	0.155180161	0.112645601	0.183985801	0.22993429	0.09136875
CD164	415.6309535	500.8395511	437.4031408	539.6968912	456.7252195
CD164L2	0	0	0	0.241338187	0.121635975
CD177	1.359112412	4.9139205	5.323386798	28.16604945	6.775233876
CD180	9.153700619	3.892044319	6.575321572	13.46906676	9.716174808
CD19	7.892479661	3.28429162	11.20112844	18.54480422	17.71697704
CD1A	1.205390689	0.957762436	0.990068402	1.579413074	1.638490518
CD1B	0.203910651	0.439252329	0.089969745	0.107156973	0.207975564
CD1C	12.23941521	7.792207345	8.663452501	8.316044191	14.09520198
CD1D	22.40887795	9.060237148	22.61937996	36.65597503	36.16092152
CD1E	1.473999583	1.226700435	0.585738858	0.768642237	1.150157201
CD2	120.569924	143.2722342	85.0130696	114.9409075	150.1926795
CD200	2.536654953	0.760185034	3.549613875	5.441992983	5.831367576
CD200R1	9.444135176	10.18884718	14.25939946	7.013833844	13.94688663
CD200R1L	0.063278678	0.376452202	0.610259464	0.619913826	0.412678329
CD207	0.406342076	0	0.057011959	0	0.3071631
CD209	0.940972917	0.190760517	0.741935783	0.504124574	0.740967904
CD22	13.65533344	5.632402538	22.36340533	34.304742	36.0598234
CD226	96.88616889	90.26803342	50.56311154	47.04925685	68.47156047
CD24	26.50024817	36.81303656	59.95958808	36.62546632	45.20626914
CD244	105.8990217	74.98432095	53.69675384	70.41022455	76.4116301
CD247	815.6283397	529.4500786	287.375693	591.0075627	718.7539908
CD248	0.270163604	1.887399377	0.260543943	0.337272593	0.19973668
CD27	9.802453388	16.82043082	16.48623206	17.23820782	28.55871717
CD274	16.69648352	19.81221242	12.53337466	15.93674351	10.07248779
CD276	5.457109387	6.274035025	5.610224184	7.108603798	6.013713093
CD28	76.23969987	85.25923667	85.41068665	55.15840135	97.48100945
CD2AP	18.55576848	22.36532665	17.30465972	18.44348269	16.0864643
CD2BP2	118.3677214	104.5696912	89.22750324	112.1515149	132.1618495
CD300A	306.3701056	358.7610536	255.8165277	302.700608	224.483269
CD300C	20.85280136	15.09901001	19.87988317	39.79716958	20.74923659
CD300E	330.6589182	266.9951046	248.8867907	469.8074945	164.6415116
CD300LB	84.2322764	87.37295612	117.1830532	104.9758211	78.41512405
CD300LD	0.403319137	2.62816336	1.100797536	1.673887285	2.248700902
CD300LF	78.66718198	119.5784828	100.1826443	95.3863585	91.99068697
CD300LG	0	0.233450466	0	0.120568761	0.061705624
CD302	0.993741913	0.326225288	1.051959701	0.789662093	0.630804128
CD320	26.8968707	21.84505526	10.75889156	23.84024655	36.50552928
CD33	34.53420683	26.43278997	31.53689128	39.33660743	29.18643573
CD34	0.135119212	0.35671924	0.178278618	0.168925516	0.400115227
CD36	64.40313187	34.71234788	119.0126298	119.6804446	78.25080095
CD37	375.6340218	420.6041157	382.7609654	593.3645906	535.4196015
CD38	19.28082309	6.060878946	8.49579221	25.37853649	12.26972384
CD3D	116.1411066	227.9581693	129.8613308	130.9823353	267.1815462
CD3E	249.0369034	473.7969574	291.1891854	258.2823652	503.7921782
CD3EAP	0.576023056	0.496195934	0.723551641	0.369040665	0.670071974
CD3G	74.2882078	119.6598595	76.77744835	63.42655464	137.631593
CD4	134.9306955	127.791617	140.3477216	122.7365882	173.3961442
CD40	12.74414673	6.325868618	10.7851647	21.9559209	20.55222848
CD40LG	18.13125406	20.61757977	21.58667694	12.24237445	28.03427958
CD44	214.1570013	166.7995949	227.9927042	188.8478299	223.1801603
CD46	326.2338018	328.0153655	496.105207	316.9796849	325.3516786
CD47	220.0858436	247.027498	214.8378311	220.0321471	266.9312058
CD48	309.461486	336.6789388	289.4895095	380.2027364	374.2673011
CD5	86.59662695	98.25085737	60.09736326	47.46789676	83.60927868
CD52	397.852208	399.3272255	480.2429824	453.782551	657.1192629
CD53	1080.778622	988.1545296	1051.604683	1199.107873	1016.079262
CD55	134.9066646	125.9504038	137.0824662	134.5752291	87.46317885
CD58	51.52877376	70.34533671	60.06670418	67.95293195	59.13300959
CD59	137.1913438	127.7776243	233.8562059	148.8929048	150.1740905
CD5L	0.107291661	0	0	0.280456908	0
CD6	103.5856642	123.1486197	80.71090599	79.41866517	123.5441223
CD63	192.6487393	205.9918613	187.3066175	312.9150995	216.1210185
CD68	200.4704028	119.6891352	195.879422	240.6000435	134.8236428
CD69	194.7250052	202.0880714	22.12348502	46.34974195	50.2653557
CD7	164.7100156	106.3525097	75.09305929	109.2355362	134.0836325
CD70	3.381027508	4.456768259	1.021171107	4.792550214	2.525823851
CD72	10.69663376	5.599194967	11.88530158	23.70319727	20.65152533
CD74	2304.174907	1788.790404	1752.766202	2340.544476	2037.15665
CD79A	53.19357857	25.32024231	72.03665506	103.1898151	119.4590654
CD79B	43.96605604	16.43139404	58.34517128	97.0231294	98.10073889
CD80	2.201794362	1.372761163	2.581651075	1.616483078	2.027526484
CD81	125.6509478	109.9830088	77.93961688	132.0093239	127.7978378
CD82	66.06986408	68.47873494	138.1963781	80.64200405	94.94397179
CD83	73.67099232	79.33229386	28.49971845	9.982943212	10.46613888
CD84	117.1276591	151.1849742	123.5111512	93.74439819	113.0761649
CD86	56.36436126	32.1525137	46.82775605	37.17219806	30.77785178
CD8A	198.6386318	309.3052097	98.53784742	159.6344285	169.0868147
CD8B	35.2759089	69.53266725	39.27666816	35.49342235	36.7445008
CD9	25.39598056	38.2342721	45.18514083	50.63712564	29.45806948
CD93	112.6716222	111.0205651	152.7731876	122.5113138	157.3794558
CD96	69.01032309	76.79156659	42.97093126	47.49393432	62.93611928
CD99L2	38.24824634	35.36893518	30.25680821	43.32839931	46.47581872
CDA	73.50514181	120.9064118	275.4155978	225.7249123	173.80432
CDADC1	7.653426759	7.484581304	4.81467045	5.721147822	6.787315823
CDAN1	9.337203563	8.328378289	5.300142103	7.510655033	9.136664813
CDC123	51.78370014	61.01275975	87.65035098	65.33296584	76.57153708
CDC14A	36.88595594	31.36652677	40.62066853	19.84581724	23.53341362
CDC14B	13.16785667	23.8005083	21.69252967	16.68653267	17.97729885
CDC16	27.06079449	35.61242006	25.49429947	35.22139143	39.71917713
CDC20	0.864432857	1.321739921	1.005636112	2.775852831	2.314523097
CDC20B	0	0.051749615	0.149855415	0	0.119075323
CDC23	11.48294057	13.97431719	9.496625594	11.01970799	14.58535951
CDC25A	0.277164537	0.559949144	0.27816914	0.763294745	0.586959535
CDC25B	122.8775814	157.12628	105.3208131	123.5604767	188.9975326
CDC25C	1.56976176	1.104576865	0.856510507	0.868650161	0.545850246
CDC26	89.37813069	94.73118496	92.56124558	90.05501342	107.5962999
CDC27	25.89374548	27.08628955	26.01868522	21.04695017	20.33092058
CDC34	70.33690266	59.03785012	56.90512312	62.07680348	79.90827177
CDC37	115.2720652	110.3510942	95.02419959	131.8064112	149.7853313
CDC37L1	14.80405104	18.25206186	16.06310749	11.0776087	13.08904259
CDC40	32.88108824	33.5548123	33.87344973	34.21507184	32.23670431
CDC42	813.0368787	808.600538	765.7742158	696.122849	691.3355253
CDC42BPA	0.640110024	0.782627619	0.65650775	1.090852904	0.672089543
CDC42BPB	4.734773042	3.995407259	4.108127981	5.441072776	5.106915507
CDC42BPG	2.32679402	1.933718336	1.516350404	1.937259625	3.07760365
CDC42EP1	4.308244224	1.5806673	2.428086445	8.718038294	3.503138636
CDC42EP2	196.4034894	190.6081928	125.5828662	62.40758356	76.28052879
CDC42EP3	235.5131042	258.7777629	311.8621845	349.0665472	244.8771553
CDC42EP4	10.31160287	6.07481562	6.391577239	7.424141196	5.301956333
CDC42EP5	0	0.25160986	0	0	0
CDC42SE1	3487.863842	3828.649458	3697.838587	3481.570701	3787.090095
CDC42SE2	1082.939698	1165.962528	1103.855739	912.2408693	1175.467177
CDC45	0.688742665	1.039927211	0.23853301	1.063252205	0.926221229
CDC5L	26.86986847	25.57670017	28.21840783	23.64216635	24.6021408
CDC6	1.414083248	1.55566371	1.098694057	1.745546832	1.407275506
CDC7	10.78716256	10.08859325	6.372075215	9.163747955	10.37256219
CDC73	42.81995029	43.3400009	37.14493514	26.31313771	29.68300701
CDCA2	0.307731082	0.425364804	0.071555402	0.285748207	0.347077893
CDCA3	0.758139149	0.987905214	0.520474527	1.524943097	1.38114899
CDCA4	16.72306197	12.37758545	8.560068226	12.32501864	14.78051877
CDCA5	2.226812961	2.776724447	1.262229353	2.661546394	2.756604519
CDCA7	4.65486868	11.80943069	2.979617414	4.396745488	6.053344951
CDCA7L	7.578618435	5.75568266	8.552077944	10.2496281	10.09032573
CDCA8	2.901545654	3.086919165	1.872812347	3.796323858	4.287165193
CDCP1	0.883333835	0.732244779	0.42467512	0.528752025	0.139273272
CDCP2	0.074664889	0.045260104	0	0.151048995	0.156738194
CDH1	0.076642389	0.673785829	0.233155421	0.055136296	0.372804241
CDH10	0	0	0	0	0
CDH11	0	0	0	0	0
CDH12	0.406574307	0.205068338	0.424954648	0.310933195	0.186417869
CDH13	0.480308947	0.254357936	0.166328655	0.421882609	0.157774814
CDH15	0	0	0	0.028636562	0
CDH16	0	0	0.059187686	0	0
CDH17	0.056315699	0.070832654	0.035831413	0.026972719	0.057315535
CDH18	0	0	0	0	0
CDH19	0	0	0	0	0
CDH2	0.456303738	0.784113665	0.427556799	0.804986064	1.445996569
CDH20	0.085546661	0.036139584	0.22240804	0.140124942	0.204279812
CDH22	0	0	0	0	0
CDH23	11.51424088	4.59483651	6.404890436	4.832592047	5.170131094
CDH24	2.007425669	1.735207961	1.048906831	1.339649317	1.247215623
CDH26	1.519193719	1.644679072	2.400750991	1.49210793	2.233050701
CDH3	0	0	0	0.054651269	0.028290233
CDH4	0.236659423	0.449956993	0.766116191	0.496494422	0.355047534
CDH5	0.021629045	0.080357476	0.055354403	0.063147066	0.021997535
CDH6	0	0.080107786	0	0.119976112	0
CDH7	0	0	0	0	0
CDH8	0	0	0	0	0.063736456
CDH9	0	0	0	0.045957682	0
CDHR1	2.30483087	1.741321226	0.910162774	1.751436111	2.392512724
CDHR2	0.754127722	0.708537859	0.452057311	0.704814667	0.748141778
CDHR3	0.992309553	0.956879731	1.011065099	0.571103145	1.879024004
CDHR4	0.055747884	0.068845065	0.104843956	0.263775942	0.110091528
CDHR5	1.301961724	1.781000424	1.774436973	1.643343634	1.140477253
CDIP1	59.33849301	60.96966413	52.29036705	50.7883085	59.46554388
CDIPT	126.2958235	128.3709038	118.1398912	130.0025069	130.7920273
CDK1	2.155008981	3.587095889	0.546798616	2.327466647	1.972118154
CDK10	70.35955264	61.61569822	37.27080493	65.491201	81.6856849
CDK11A	16.39674205	16.57335156	8.974294688	22.92741561	29.08578014
CDK11B	26.91185105	29.13801304	21.10117379	26.78787594	31.55370832
CDK12	32.17654014	30.64688195	24.5781603	20.73184517	22.1956087
CDK13	32.17626801	26.66006378	27.40899497	22.77917721	27.51108377
CDK14	14.06336829	18.39107441	24.40082973	23.1464785	17.33447864
CDK15	0.26199463	0.923917447	0.406970526	0.350926888	0.135256966
CDK16	45.9357807	28.09168197	28.09745088	30.04831627	28.84515098
CDK17	58.04488425	60.66719813	34.50813316	44.74153424	40.90535441
CDK18	1.975017418	1.483990624	1.331296442	2.398312369	1.40693022
CDK19	50.11322704	55.03935348	65.6578439	34.93615376	42.13219938
CDK2	23.82487143	14.12127211	12.67679185	16.18589129	19.64511304
CDK20	3.781911074	3.66440621	4.334412154	2.464835694	4.324190742
CDK2AP1	54.84869199	50.88150133	61.60391368	52.01692833	44.24674523
CDK2AP2	153.6206482	121.3351319	101.0012426	118.2071838	145.4382935
CDK4	19.48937345	17.02107513	15.35361327	25.06064122	25.06609453
CDK5	7.231042861	5.151360623	6.116994087	11.28264122	8.29614549
CDK5R1	11.76242168	10.79027286	12.22004874	9.549232748	15.77097183
CDK5R2	0	0	0	0	0.049841305
CDK5RAP1	15.62240418	13.05651117	12.0242964	15.94400754	19.04689363
CDK5RAP2	14.33890391	14.4488982	13.23622494	10.38021528	13.42750805
CDK5RAP3	156.1061024	170.9565054	158.974084	265.8440751	226.0389002
CDK6	75.7481494	85.11241675	69.70577358	44.50577007	66.1831832
CDK7	15.90339974	18.28610924	16.73172777	16.33496857	17.29922925
CDK8	9.181694232	7.32922416	8.556662138	7.078826159	8.693251642
CDK9	83.35395682	68.78221153	50.46278293	79.19908263	88.43721177
CDKAL1	10.72465255	9.79976695	7.223387209	8.570605661	8.961757892
CDKL1	9.142860051	11.05741744	8.138801538	10.26995083	13.06944712
CDKL2	0.239353616	0.092361245	0.179024801	0.138749581	0.176608833
CDKL3	0.573819703	0.494750652	0.375159035	0.563473266	0.655751621
CDKL4	0.10288648	0	0	0.101346328	0
CDKL5	2.227957679	2.508130955	3.044737003	1.597825556	1.72985032
CDKN1A	188.7008266	110.9834936	71.9839176	90.19398615	65.20504878
CDKN1B	318.3487823	261.281702	226.4206728	251.2368264	309.9287939
CDKN1C	24.28038179	3.084343631	10.65034513	3.981130971	4.415680159
CDKN2A	4.412267338	6.661649848	1.621516842	6.051454767	5.554421635
CDKN2AIP	22.67670252	18.98986012	18.68605078	9.937470491	11.94308415
CDKN2AIPNL	22.24576074	21.9779643	19.84425815	26.47913061	33.66571748
CDKN2B	12.87035363	7.044733234	9.507396016	12.27582093	11.20205551
CDKN2C	8.807932736	8.545640866	8.694505825	7.392406508	8.562432748
CDKN2D	180.4642904	191.7816154	234.9066857	286.2394115	206.16286
CDKN3	1.268633707	0.963971544	1.84097484	1.618143902	1.575821949
CDNF	0.667095906	0.621549951	1.239100377	1.380785358	1.8175353
CDO1	0.134492881	0.351745356	0.455537504	0.485601909	0.062583688
CDON	0.25720035	0.301834019	0.327376712	0.102631962	0.183618097
CDPF1	12.92547769	14.42590089	11.22658657	20.47616111	24.23565175
CDR1	0	0	0	0	0
CDR2	16.8178113	19.77904031	20.56035489	15.35070328	24.04337478
CDR2L	0.299779782	0.74031852	0.446013001	0.654585649	0.553682968
CDRT1	0.162303688	0.204075223	0.167626353	0.126848206	0.199120086
CDRT15	0.413882062	0.799269322	0.826061305	0	0.421339861
CDRT15L2	0	0.096236161	0	0.075395561	0
CDRT4	0	0	0.58004934	0.741328993	0
CDS1	0.805508098	0.496682832	0.657675674	0.350253449	0.250364339
CDS2	146.6923594	132.670806	155.3084379	122.2714874	145.3493429
CDSN	0	0	0	0	0
CDT1	1.766193728	2.31514007	1.176447366	2.542102493	2.358590037
CDV3	321.6318818	304.9001814	289.0899349	246.3660068	302.8434344
CDX1	0	0	0	0	0
CDX2	0	0	0	0	0
CDX4	0	0	0	0	0
CDYL	18.45528701	13.24802431	14.94797071	17.63530217	18.11335553
CDYL2	6.139888098	4.080743344	4.14663461	2.918646421	3.501958408
CEACAM1	22.98511026	52.546107	23.34903732	36.04125284	14.7159634
CEACAM16	0.171574707	0	0	0	0
CEACAM19	13.89262492	1.465025213	3.06019384	1.305804439	2.586656275
CEACAM20	0.345526917	0	0.064556945	0	0
CEACAM21	21.02009323	25.48005208	15.92535196	32.01578474	30.66620262
CEACAM3	110.6765614	195.3688444	193.6508886	194.4890455	146.0402398
CEACAM4	42.91402273	71.01004402	68.54480073	112.7834661	98.68895262
CEACAM5	0	0.064016008	0.065579363	0	0
CEACAM6	0.837769797	0.748650709	1.602534724	1.235322823	1.028141887
CEACAM7	0	0	0.102092267	0.077837226	0
CEACAM8	0.723045974	1.303040994	1.918935049	2.944271618	1.516948958
CEBPA	32.578417	20.8312006	32.12979112	51.95348866	40.90520131
CEBPB	150.6386689	82.15478121	110.6566953	96.51829358	111.5761916
CEBPD	238.9380378	182.8202233	210.689363	237.5382217	242.7449831
CEBPE	5.592566412	9.893976136	10.42561356	5.435024766	4.292582049
CEBPG	80.85098086	64.03927341	81.94633019	79.00931665	83.75464632
CEBPZ	11.75051914	11.62826747	8.626696072	10.18480774	12.27359137
CEBPZOS	77.40173251	58.09913428	56.86848196	72.82884887	85.7571765
CECR2	0.056584319	0.05125394	0.175639804	0.22291508	0.078834497
CECR6	6.673335535	14.3402017	14.15220181	13.73660183	9.523027912
CEL	0.498915986	0.358803768	0.300688202	0.516360194	0.683714182
CELA1	0.506064687	0.426989527	0.338161915	0.654234204	0.759385482
CELA2A	0.238635447	0.428287873	0	0	0
CELA2B	0.988349658	1.142600237	0.84278714	0.551180424	0.830090256
CELA3A	0	0	0	0	0
CELA3B	0	0	0	0	0
CELF1	231.2229109	217.4313339	240.33948	170.9352516	206.9237197
CELF2	411.030582	395.9855946	473.5933469	352.5959351	374.9656892
CELF3	0.586729132	0.615314648	0.564689902	1.79717538	0.372503532
CELF4	0.244424383	0.042846145	0.098581783	0.239683357	0.075647959
CELF5	0.151597205	0.141585998	0	0.109305983	0.195393501
CELF6	5.236595408	7.966783786	3.659466936	5.166614464	5.915353349
